date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-09-16,2392,41,0,5376,1157,14716,2010,4487,619,617,12938,6276,29,102,430,8622,3472,1248,586,1118,5294,138,3855,9245,6944,1985,2756,1844,141,455,1496,438,16054,832,32662,3176,180,2,4555,924,521,7963,570,1081,3132,192,2127,14803,437,58,19,2884,2113,290,1238,46
2020-09-17,2401,41,0,5411,1166,14807,2016,4488,619,619,13085,6328,31,106,435,8643,3478,1257,586,1127,5311,138,3861,9260,6956,1994,2780,1864,143,457,1509,438,16057,836,32669,3208,185,2,4580,930,521,7978,588,1085,3158,193,2141,14909,437,58,19,2920,2123,294,1240,49
2020-09-18,2428,42,0,5455,1173,14912,2020,4492,620,619,13224,6390,34,119,439,8666,3495,1264,596,1132,5340,138,3869,9269,6955,2002,2792,1892,146,457,1526,438,16061,841,32682,3232,187,2,4608,939,524,8006,599,1088,3177,198,2173,15037,437,58,19,2949,2130,297,1247,49
2020-09-19,2437,42,0,5471,1181,15023,2022,4492,621,619,13286,6450,35,119,441,8688,3503,1265,596,1137,5340,139,3876,9295,6970,2015,2809,1905,156,457,1528,438,16064,847,32679,3260,195,2,4612,943,527,8028,605,1088,3188,200,2193,15124,440,58,19,2990,2130,308,1249,49
2020-09-20,2437,42,0,5480,1181,15018,2023,4492,621,620,13295,6453,35,119,443,8700,3506,1265,597,1139,5366,139,3879,9310,6971,2017,2810,1896,157,457,1532,438,16067,849,32686,3270,195,2,4615,946,528,8049,608,1088,3199,202,2195,15159,440,58,19,3015,2130,310,1250,49
2020-09-21,2439,42,0,5482,1197,15069,2031,4495,627,621,13316,6455,36,119,447,8717,3512,1284,604,1141,5375,140,3883,9317,6982,2021,2810,1936,160,464,1531,438,16069,851,32691,3283,196,2,4623,948,532,8080,609,1097,3212,202,2209,15212,441,58,19,3021,2137,312,1253,49
2020-09-22,2457,42,0,5501,1209,15209,2034,4496,628,621,13415,6524,38,119,452,8741,3520,1293,618,1148,5386,140,3895,9328,6998,2031,2846,1974,163,473,1546,438,16076,854,32690,3320,199,2,4635,962,535,8099,613,1099,3243,202,2236,15322,443,58,19,3060,2163,317,1259,49
2020-09-23,2488,42,0,5526,1229,15313,2038,4497,629,621,13617,6620,38,121,454,8762,3530,1298,629,1161,5407,140,3902,9347,7013,2037,2870,2035,165,477,1556,438,16082,857,32691,3345,206,2,4687,970,538,8137,617,1102,3262,202,2252,15455,444,58,19,3089,2175,319,1269,50
2020-09-24,2506,43,0,5560,1246,15389,2042,4499,630,621,13794,6667,39,123,458,8793,3548,1303,633,1166,5423,140,3909,9362,7020,2040,2874,2055,165,478,1565,438,16091,859,32696,3380,215,2,4715,981,540,8150,627,1106,3279,210,2287,15587,444,58,19,3113,2175,325,1275,50
2020-09-25,2491,48,0,5588,1266,15533,2045,4501,631,623,13914,6717,40,126,458,8826,3566,1312,634,1179,5444,140,3917,9373,7028,2046,2894,2075,170,483,1573,438,16097,865,32708,3427,222,2,4734,993,545,8157,635,1107,3297,216,2326,15637,448,58,19,3136,2193,330,1285,50
2020-09-26,2501,48,0,5623,1285,15588,2047,4501,633,624,14021,6758,40,130,460,8847,3577,1314,634,1185,5444,140,3925,9391,7044,2056,2911,2118,171,484,1583,439,16103,870,32713,3458,230,2,4740,1004,549,8177,642,1107,3323,218,2347,15792,448,58,19,3144,2196,332,1291,50
2020-09-27,2502,52,0,5623,1308,15608,2048,4501,633,624,14031,6789,40,131,460,8859,3580,1316,636,1189,5465,140,3935,9404,7044,2060,2919,2117,173,485,1585,439,16106,870,32722,3460,234,2,4741,1006,549,8180,644,1107,3326,218,2350,15831,453,58,19,3159,2196,334,1291,50
2020-09-28,2501,52,0,5624,1329,15641,2052,4503,634,624,14036,6803,40,131,460,8877,3591,1324,641,1195,5480,140,3938,9415,7052,2067,2921,2132,174,487,1586,439,16107,873,32737,3469,237,2,4746,1007,549,8181,648,1110,3337,218,2362,15898,453,58,20,3172,2199,337,1293,50
2020-09-29,2517,52,0,5632,1350,15791,2058,4505,635,626,14142,6836,48,133,466,8901,3612,1341,650,1205,5490,141,3946,9423,7073,2072,2957,2148,177,493,1594,439,16117,875,32743,3511,242,2,4783,1018,555,8196,654,1113,3359,223,2393,15994,457,58,20,3187,2218,345,1312,50
2020-09-30,2540,52,0,5654,1369,15898,2061,4508,636,627,14316,6861,50,135,469,8935,3632,1358,678,1208,5511,141,3949,9456,7084,2089,2969,2157,180,493,1600,439,16122,877,32757,3565,250,2,4804,1031,560,8216,661,1114,3378,223,2429,16102,460,58,20,3208,2222,350,1338,50
2020-10-01,2548,53,0,5674,1384,15989,2064,4511,636,628,14443,6903,50,138,473,8956,3645,1366,678,1225,5519,142,3949,9480,7103,2102,2979,2184,181,497,1603,441,16127,882,32768,3601,259,2,4817,1035,561,8234,665,1117,3400,236,2473,16220,460,58,20,3228,2227,354,1358,53
2020-10-02,2550,53,0,5693,1391,16074,2069,4513,642,629,14553,6945,51,141,478,9007,3656,1377,699,1232,5545,142,3950,9490,7110,2112,2999,2207,186,498,1611,442,16131,887,32789,3628,267,2,4905,1044,566,8254,673,1118,3409,237,2489,16307,474,58,20,3250,2239,355,1364,53
2020-10-03,2558,54,0,5705,1407,16122,2071,4513,645,629,14627,6972,52,152,480,9033,3669,1381,698,1239,5545,142,3957,9507,7125,2126,3011,2220,186,503,1623,442,16135,890,32794,3647,274,2,4925,1051,572,8271,681,1118,3442,248,2534,16440,476,58,20,3270,2238,357,1383,53
2020-10-04,2558,54,0,5706,1425,16150,2077,4513,645,631,14670,6999,53,155,482,9050,3674,1387,698,1242,5577,142,3958,9510,7125,2133,3013,2220,187,504,1623,443,16136,892,32813,3653,277,2,4925,1052,573,8287,686,1118,3453,248,2550,16471,478,58,20,3273,2238,358,1388,53
2020-10-05,2559,54,0,5707,1447,16179,2085,4517,645,631,14711,7028,56,156,487,9071,3681,1399,706,1248,5586,142,3961,9530,7141,2136,3013,2229,190,509,1624,444,16138,894,32827,3656,280,2,4931,1055,574,8300,695,1121,3456,248,2570,16519,483,58,20,3276,2253,361,1393,53
2020-10-06,2580,54,0,5713,1469,16251,2094,4521,646,631,14766,7062,56,159,494,9100,3711,1414,706,1255,5592,142,3967,9538,7163,2140,3027,2258,192,511,1630,446,16147,894,32836,3691,284,2,4947,1066,581,8318,696,1125,3471,248,2594,16622,489,58,20,3291,2261,364,1410,53
2020-10-07,2601,55,0,5733,1482,16358,2097,4522,649,632,14903,7089,58,162,502,9138,3727,1419,725,1261,5604,142,3973,9557,7171,2154,3051,2334,193,516,1639,448,16152,896,32850,3716,308,2,4970,1075,585,8347,705,1126,3502,258,2615,16747,499,58,20,3303,2274,369,1427,53
2020-10-08,2637,56,0,5743,1503,16425,2107,4527,651,634,15067,7125,59,163,504,9173,3742,1433,741,1272,5609,142,3979,9565,7194,2160,3074,2360,197,518,1650,448,16161,899,32859,3744,314,2,4983,1085,596,8372,715,1127,3514,272,2676,16853,504,58,20,3328,2280,370,1436,54
2020-10-09,2653,56,0,5746,1530,16502,2115,4530,651,634,15185,7178,59,165,506,9207,3761,1454,765,1283,5635,143,3990,9577,7202,2174,3080,2463,206,522,1658,450,16164,902,32867,3768,325,2,4994,1091,600,8387,720,1130,3530,277,2702,16955,508,58,20,3344,2288,376,1453,54
2020-10-10,2664,56,0,5759,1552,16568,2121,4530,653,636,15185,7223,60,167,508,9235,3782,1460,768,1293,5635,143,3995,9587,7221,2184,3096,2483,209,525,1659,455,16171,907,32875,3786,340,2,4997,1095,600,8421,728,1130,3551,286,2729,17019,512,58,20,3354,2289,381,1470,54
2020-10-11,2664,56,0,5759,1569,16581,2134,4530,654,637,15363,7246,61,168,508,9245,3789,1462,769,1295,5655,143,3999,9604,7221,2194,3101,2483,210,525,1663,456,16174,911,32879,3791,343,2,4999,1098,600,8426,730,1130,3552,286,2738,17047,518,58,20,3358,2289,382,1477,54
2020-10-12,2665,56,0,5759,1586,16594,2144,4532,656,637,15411,7259,61,168,511,9258,3795,1481,774,1300,5669,143,4003,9617,7227,2197,3101,2484,212,529,1670,456,16175,915,32896,3799,350,2,5005,1104,600,8444,735,1130,3559,288,2745,17073,524,58,20,3361,2292,385,1488,54
2020-10-13,2665,56,0,5767,1611,16650,2181,4533,659,637,15530,7282,62,172,514,9288,3822,1491,786,1318,5679,143,4012,9630,7257,2204,3115,2495,217,533,1677,456,16182,918,32905,3849,362,2,5017,1119,605,8458,738,1139,3576,288,2768,17165,524,58,20,3372,2311,387,1521,57
2020-10-14,2706,60,0,5772,1634,16752,2186,4537,660,638,15594,7298,62,182,520,9335,3836,1505,838,1325,5695,143,4022,9647,7270,2233,3140,2598,225,536,1694,458,16191,921,32916,3882,370,2,5033,1132,609,8481,742,1147,3593,291,2801,17276,529,58,20,3381,2319,391,1549,57
2020-10-15,2756,61,0,5789,1645,16839,2187,4540,661,638,15735,7320,62,183,521,9392,3864,1516,838,1341,5707,144,4028,9672,7304,2252,3152,2531,230,546,1700,463,16197,922,32935,3899,375,2,5038,1143,613,8496,743,1149,3607,304,2836,17362,531,58,21,3388,2331,393,1568,57
2020-10-16,2786,62,0,5806,1665,16901,2196,4542,662,641,15829,7382,64,184,529,9447,3887,1524,859,1349,5727,145,4032,9702,7320,2265,3160,2550,235,556,1707,465,16202,928,32944,3938,393,2,5054,1154,620,8524,758,1152,3615,307,2847,17454,539,58,21,3408,2338,396,1588,57
2020-10-17,2788,63,0,5824,1684,16940,2199,4542,664,641,15916,7429,64,185,532,9474,3918,1528,859,1363,5727,146,4036,9723,7323,2270,3171,2645,240,557,1709,466,16204,929,32959,3955,404,2,5067,1168,622,8535,761,1152,3637,315,2875,17518,541,58,21,3422,2339,399,1588,57
2020-10-18,2788,63,0,5827,1704,16979,2199,4542,665,641,15966,7460,64,186,532,9491,3937,1532,859,1372,5750,146,4037,9737,7323,2287,3171,2648,241,557,1711,467,16211,934,32972,3961,409,2,5067,1171,622,8555,766,1152,3650,323,2884,17541,544,58,21,3433,2339,399,1588,57
2020-10-19,2789,63,0,5830,1714,16987,2207,4554,666,641,16020,7479,67,186,535,9520,3960,1548,872,1381,5766,146,4041,9753,7364,2292,3171,2660,242,568,1714,468,16214,935,32990,3969,413,2,5075,1173,630,8562,768,1159,3661,323,2896,17564,547,58,21,3457,2357,399,1624,57
2020-10-20,2805,63,0,5837,1728,17067,2212,4559,668,642,16104,7494,67,188,541,9562,4008,1576,902,1403,5772,146,4050,9758,7386,2299,3202,2668,252,575,1728,468,16227,942,32998,4018,417,2,5083,1191,636,8591,769,1164,3696,330,2924,17644,552,58,21,3485,2380,408,1660,61
2020-10-21,2828,64,0,5854,1751,17189,2220,4567,670,642,16209,7523,69,202,551,9622,4023,1594,952,1424,5790,146,4058,9780,7420,2334,3223,2716,276,586,1735,469,16245,950,33005,4063,427,2,5149,1210,638,8629,774,1169,3708,333,2946,17743,558,58,21,3515,2384,413,1707,61
2020-10-22,2843,64,0,5859,1772,17266,2224,4569,670,642,16266,7547,70,205,560,9663,4065,1617,952,1439,5799,146,4070,9810,7465,2354,3231,2734,279,589,1736,470,16263,953,33022,4110,436,2,5161,1221,647,8660,783,1173,3755,347,2983,17760,563,58,21,3524,2389,418,1730,68
2020-10-23,2859,64,0,5865,1782,17316,2233,4577,678,642,16339,7584,70,208,568,9704,4092,1629,975,1462,5820,146,4078,9830,7485,2367,3238,2764,283,598,1739,471,16273,960,33038,4140,445,2,5184,1234,651,8695,791,1177,3777,356,3043,17874,567,58,21,3539,2396,422,1776,68
2020-10-24,2866,64,0,5870,1797,17345,2241,4577,680,642,16416,7625,72,211,573,9765,4118,1634,975,1469,5820,146,4091,9839,7522,2381,3255,2854,295,607,1746,473,16281,965,33049,4170,453,2,5206,1245,654,8721,794,1177,3793,366,3067,17998,568,58,21,3578,2396,422,1804,68
2020-10-25,2866,64,0,5874,1812,17358,2244,4577,681,642,16428,7626,72,211,574,9788,4130,1635,975,1472,5837,146,4096,9864,7522,2402,3255,2857,298,608,1748,473,16285,967,33059,4183,461,2,5206,1249,654,8730,801,1177,3802,375,3105,18042,572,58,21,3579,2396,423,1814,68
2020-10-26,2866,64,0,5875,1833,17398,2255,4589,685,642,16448,7644,76,211,582,9811,4143,1657,976,1480,5854,146,4099,9881,7551,2406,3263,2869,304,612,1751,475,16292,976,33073,4200,466,2,5217,1251,657,8737,804,1184,3823,375,3132,18077,575,58,21,3581,2428,424,1825,77
2020-10-27,2892,66,0,5891,1857,17478,2265,4595,686,644,16504,7661,76,214,588,9860,4194,1680,979,1493,5872,146,4108,9888,7585,2421,3283,2912,309,626,1757,475,16306,980,33092,4236,481,2,5239,1273,665,8760,808,1188,3842,375,3176,18155,579,58,21,3600,2438,432,1896,77
2020-10-28,2911,67,0,5906,1875,17541,2277,4604,688,644,16570,7692,77,212,600,9912,4227,1691,1007,1509,5890,146,4115,9924,7606,2440,3302,2940,326,634,1767,478,16324,991,33107,4275,493,2,5256,1286,673,8789,813,1192,3876,384,3209,18251,588,58,21,3616,2454,436,1953,77
2020-10-29,2914,72,0,5920,1894,17567,2295,4609,689,645,16647,7737,79,214,618,9963,4260,1705,1008,1524,5908,146,4127,9951,7651,2472,3310,2978,339,646,1770,482,16332,994,33128,4307,504,2,5275,1306,674,8828,814,1195,3889,403,3229,18372,598,58,21,3636,2463,443,2008,87
2020-10-30,2932,76,0,5934,1900,17627,2302,4616,704,646,16719,7768,80,215,627,10012,4286,1714,1029,1543,5919,146,4137,9975,7664,2491,3328,3014,368,648,1777,482,16339,1007,33143,4354,517,2,5291,1326,677,8860,820,1201,3896,415,3307,18477,601,58,21,3643,2468,451,2034,87
2020-10-31,2967,77,0,5979,1925,17661,2309,4616,708,646,16760,7790,80,218,630,10030,4332,1716,1029,1551,5919,147,4147,9991,7699,2511,3334,3090,377,654,1779,483,16350,1018,33152,4400,529,2,5301,1337,690,8883,822,1201,3935,425,3322,18549,604,58,21,3654,2468,457,2092,87
2020-11-01,2973,78,0,5981,1958,17671,2312,4616,710,646,16788,7792,80,218,631,10091,4364,1733,1029,1554,5926,147,4152,10013,7700,2529,3348,3091,378,661,1783,483,16354,1026,33174,4405,536,2,5303,1345,691,8888,832,1201,3936,437,3322,18582,614,58,21,3655,2468,457,2110,87
2020-11-02,2973,79,0,5982,1985,17700,2320,4627,710,647,16833,7810,80,218,641,10115,4390,1755,1046,1565,5934,148,4155,10023,7716,2538,3348,3101,387,662,1785,483,16357,1036,33187,4413,545,2,5340,1354,694,8893,839,1210,3946,438,3347,18626,614,58,21,3658,2484,458,2117,87
2020-11-03,2987,79,0,6022,2003,17751,2337,4635,712,647,16889,7837,81,218,649,10177,4439,1780,1051,1578,5951,148,4162,10035,7758,2553,3384,3136,400,665,1807,483,16371,1045,33198,4481,561,2,5373,1375,701,8926,842,1212,3968,446,3419,18722,620,58,22,3666,2507,469,2179,93
2020-11-04,3006,79,0,6059,2026,17818,2366,4645,712,647,16921,8303,84,218,665,10239,4464,1801,1087,1593,5975,150,4172,10062,7783,2584,3397,3166,404,676,1816,484,16391,1059,33222,4535,573,2,5428,1392,707,8967,850,1214,3985,460,3446,18870,625,58,23,3677,2526,472,2237,105
2020-11-05,3026,79,0,6087,2037,17866,2383,4656,716,650,16960,8359,84,218,673,10334,4511,1814,1087,1611,5995,150,4182,10085,7833,2609,3405,3197,409,681,1825,486,16403,1082,33247,4572,601,2,5461,1413,710,9009,855,1222,3992,482,3474,19000,632,58,23,3688,2542,480,2273,105
2020-11-06,3049,79,0,6111,2056,17939,2404,4671,716,652,17013,8389,89,218,685,10412,4547,1828,1172,1621,6016,150,4194,10123,7883,2645,3419,3217,420,710,1846,488,16416,1088,33267,4608,618,2,5494,1429,716,9052,862,1224,4005,510,3508,19125,649,58,23,3682,2552,487,2340,105
2020-11-07,3082,79,0,6147,2068,17964,2417,4671,716,654,17099,8427,89,219,685,10498,4592,1842,1166,1640,6016,152,4201,10146,7943,2679,3433,3235,445,715,1851,489,16425,1104,33287,4629,633,2,5506,1438,729,9089,862,1224,4015,523,3556,19219,658,59,23,3704,2552,502,2385,105
2020-11-08,3084,79,0,6164,2085,17975,2421,4671,718,654,17120,8428,89,220,691,10548,4629,1845,1166,1641,6036,152,4212,10166,7944,2710,3443,3238,456,715,1852,489,16429,1118,33314,4630,644,2,5517,1438,730,9093,872,1224,4036,536,3561,19256,659,59,23,3707,2552,502,2396,114
2020-11-09,3084,79,0,6164,2108,18035,2438,4698,719,655,17178,8457,91,220,704,10577,4664,1872,1181,1655,6048,153,4221,10180,8008,2729,3443,3241,463,719,1853,489,16440,1130,33343,4638,649,2,5524,1444,738,9098,882,1233,4041,537,3577,19298,661,59,23,3713,2577,530,2421,114
2020-11-10,3120,87,0,6198,2112,18073,2469,4707,722,657,17247,8507,92,221,720,10658,4731,1898,1181,1674,6058,156,4233,10201,8095,2752,3480,3375,468,745,1863,489,16461,1144,33373,4685,679,2,5547,1451,741,9156,889,1237,4062,540,3639,19423,672,59,23,3726,2594,546,2497,127
2020-11-11,3201,90,0,6228,2126,18109,2481,4716,724,657,17299,8582,92,221,738,10805,4762,1927,1215,1689,6058,158,4249,10222,8137,2810,3497,3411,475,745,1877,492,16476,1158,33398,4723,691,2,5623,1470,746,9217,901,1243,4076,567,3727,19544,678,59,23,3741,2595,553,2562,127
2020-11-12,3213,90,0,6240,2144,18141,2512,4726,732,657,17371,8655,92,221,753,10855,4813,1947,1215,1702,6097,159,4261,10242,8187,2849,3514,3441,478,772,1880,495,16495,1176,33424,4730,703,2,5658,1481,748,9272,909,1250,4084,567,3751,19705,689,59,23,3758,2619,555,2626,127
2020-11-13,3231,91,0,6257,2148,18218,2541,4737,734,657,17444,8678,93,221,756,10907,4863,1972,1256,1729,6121,162,4273,10265,8312,2895,3519,3452,483,794,1896,498,16522,1198,33452,4749,713,2,5700,1493,759,9306,914,1254,4101,568,3814,19917,703,59,23,3785,2634,565,2694,127
2020-11-14,3246,92,0,6300,2159,18254,2554,4737,736,658,17488,8729,93,221,763,11098,4888,1985,1256,1739,6121,163,4293,10293,8375,2930,3540,3463,519,795,1908,499,16548,1208,33477,4783,732,2,5714,1516,760,9353,921,1254,4110,621,3839,20035,712,59,23,3799,2638,574,2748,144
2020-11-15,3248,92,0,6302,2183,18265,2574,4737,736,660,17517,8730,93,221,763,11170,4910,1989,1256,1742,6132,165,4302,10329,8378,2961,3543,3463,525,796,1913,499,16566,1215,33508,4830,742,2,5722,1528,762,9385,935,1254,4112,644,3856,20110,718,59,23,3800,2638,582,2759,144
2020-11-16,3249,92,0,6302,2225,18304,2605,4759,736,660,17558,8740,99,221,773,11217,4936,2023,1266,1750,6139,165,4309,10340,8437,2973,3545,3485,528,810,1919,500,16580,1236,33540,4843,749,2,5742,1538,772,9399,942,1270,4143,644,3884,20157,725,59,23,3806,2661,585,2775,144
2020-11-17,3301,94,0,6320,2245,18360,2626,4771,739,660,17643,8778,101,221,803,11327,5025,2064,1266,1787,6156,166,4335,10360,8513,2999,3581,3552,548,832,1946,502,16618,1264,33576,4881,775,2,5772,1544,779,9433,951,1278,4156,644,3953,20278,734,59,23,3835,2686,598,2876,155
2020-11-18,3347,94,0,6365,2275,18467,2669,4784,742,665,17730,8833,101,222,815,11488,5084,2102,1326,1816,6184,170,4351,10407,8576,3066,3601,3591,568,842,1947,504,16655,1290,33607,4927,791,2,5827,1570,791,9541,971,1284,4182,674,4005,20471,742,60,23,3860,2704,612,2939,155
2020-11-19,3419,95,0,6384,2297,18555,2734,4805,742,667,17809,8867,102,222,838,11671,5143,2127,1326,1843,6199,171,4372,10435,8717,3138,3619,3618,569,866,1958,506,16689,1302,33648,4968,801,2,5890,1588,809,9643,982,1288,4201,705,4082,20689,758,61,23,3896,2717,623,3021,176
2020-11-20,3451,95,0,6427,2321,18649,2752,4828,746,669,17888,8904,104,222,849,11814,5206,2159,1410,1862,6233,173,4398,10469,8776,3206,3642,3675,575,925,1987,507,16712,1327,33696,5012,824,2,5955,1603,815,9748,991,1294,4231,741,4156,20872,776,62,23,3912,2738,639,3106,176
2020-11-21,3457,95,0,6459,2337,18709,2791,4828,746,670,17929,8940,104,229,851,11967,5246,2191,1411,1886,6233,174,4415,10488,8874,3257,3657,3684,604,933,2017,508,16746,1352,33737,5035,840,2,5984,1624,822,9862,1012,1294,4274,777,4163,21004,789,63,23,3938,2738,658,3155,176
2020-11-22,3457,97,0,6464,2357,18726,2811,4828,748,670,17990,8955,107,231,852,12064,5305,2202,1410,1887,6260,176,4434,10512,8874,3297,3676,3688,607,937,2022,512,16761,1385,33767,5062,846,2,5996,1634,822,9901,1017,1294,4283,819,4218,21083,793,63,23,3938,2738,662,3162,176
2020-11-23,3459,97,0,6465,2387,18768,2821,4871,752,672,18084,8972,107,231,869,12141,5332,2222,1462,1906,6284,177,4448,10531,8937,3321,3676,3697,615,962,2030,512,16772,1402,33804,5076,852,2,6020,1649,830,9932,1032,1309,4288,819,4254,21144,799,63,23,3942,2775,667,3175,202
2020-11-24,3472,110,0,6515,2405,18875,2868,4881,757,673,18156,8979,108,231,881,12294,5435,2271,1456,1938,6323,189,4481,10551,9094,3359,3729,3869,630,985,2053,513,16819,1430,33847,5114,889,2,6118,1664,848,10014,1038,1325,4313,821,4325,21338,810,64,23,3979,2807,682,3295,202
2020-11-25,3532,110,0,6529,2425,18982,2930,4926,760,677,18253,9054,110,233,901,12465,5498,2312,1503,1975,6350,190,4518,10604,9168,3434,3745,3908,653,1008,2077,514,16886,1451,33890,5177,893,2,6274,1680,871,10162,1052,1335,4317,849,4415,21536,834,64,23,4008,2825,695,3363,215
2020-11-26,3572,113,0,6568,2436,19025,2977,4926,761,677,18253,9089,112,235,901,12609,5561,2349,1503,1983,6350,190,4547,10604,9169,3434,3763,3932,658,1011,2093,514,16925,1469,33959,5177,903,2,6274,1680,884,10271,1069,1335,4317,849,4468,21709,834,64,23,4029,2825,712,3431,215
2020-11-27,3572,113,0,6588,2436,19100,2998,4961,763,677,18362,9130,113,238,914,12705,5594,2360,1529,2009,6391,190,4569,10635,9352,3535,3769,3943,658,1017,2103,517,16942,1504,34004,5240,908,2,6346,1704,890,10295,1076,1346,4346,888,4475,21762,849,67,23,4044,2828,712,3444,215
2020-11-28,3572,115,0,6624,2449,19132,3012,4961,763,678,18441,9173,113,238,919,12852,5663,2375,1529,2028,6391,191,4602,10676,9461,3580,3779,3950,670,1021,2123,523,16965,1527,34049,5249,921,2,6378,1717,899,10337,1083,1346,4346,942,4489,21847,863,67,23,4054,2828,718,3474,215
2020-11-29,3577,115,0,6635,2470,19151,3025,4961,770,680,18499,9189,113,242,925,12895,5685,2399,1529,2039,6407,191,4625,10722,9461,3637,3806,3956,672,1025,2140,526,16978,1540,34101,5279,926,2,6399,1736,907,10406,1094,1346,4353,943,4500,21900,868,67,23,4058,2828,729,3496,215
2020-11-30,3578,115,0,6640,2502,19209,3060,5020,772,680,18596,9198,113,242,937,13015,5723,2426,1560,2065,6420,194,4641,10748,9565,3652,3807,3981,684,1047,2149,526,16993,1568,34150,5296,933,2,6429,1743,919,10439,1106,1373,4381,946,4546,21968,871,69,23,4062,2895,735,3504,215
2020-12-01,3638,116,0,6692,2512,19327,3136,5040,777,685,18678,9253,113,242,966,13175,5864,2449,1560,2097,6455,214,4673,10778,9758,3674,3836,4130,700,1092,2182,528,17083,1589,34222,5322,960,2,6548,1758,938,10614,1122,1380,4404,948,4584,22204,890,72,23,4093,2927,758,3628,230
2020-12-02,3711,116,0,6755,2522,19440,3226,5091,779,690,18775,9301,113,242,1002,13433,5973,2518,1679,2124,6501,218,4715,10824,9839,3751,3851,4185,713,1139,2225,537,17145,1629,34286,5406,972,2,6671,1812,962,10803,1144,1391,4444,995,4635,22422,906,74,23,4113,2979,778,3715,230
2020-12-03,3776,124,0,6834,2555,19586,3335,5111,779,692,18873,9377,113,244,1023,13650,6033,2603,1679,2185,6524,220,4764,10874,10031,3843,3879,4274,723,1180,2259,544,17209,1673,34346,5454,983,2,6753,1836,974,11008,1155,1400,4466,1033,4727,22645,918,75,23,4147,3040,789,3781,257
2020-12-04,3831,135,0,6885,2586,19791,3375,5146,782,693,18993,9443,114,254,1037,13808,6122,2665,1786,2216,6548,224,4790,10910,10113,3904,3916,4375,728,1205,2276,552,17255,1706,34409,5505,995,2,6882,1860,1004,11189,1172,1413,4496,1064,4822,22890,926,77,23,4160,3062,799,3847,257
2020-12-05,3877,136,0,6940,2620,19876,3415,5146,782,695,19083,9506,114,259,1037,14028,6207,2682,1786,2241,6548,227,4820,10953,10313,3979,3949,4412,734,1208,2309,559,17306,1738,34488,5547,1013,2,6947,1874,1027,11331,1184,1413,4517,1091,4851,23111,939,79,23,4197,3065,829,3938,257
2020-12-06,3889,136,0,6950,2660,19937,3437,5146,793,697,19176,9516,114,260,1040,14127,6242,2717,1786,2250,6584,227,4846,11004,10313,4043,3961,4420,736,1219,2318,564,17321,1749,34552,5578,1019,2,6960,1896,1033,11389,1191,1413,4566,1110,4888,23187,939,79,23,4200,3065,838,3956,257
2020-12-07,3892,139,0,6950,2713,20052,3466,5224,793,701,19281,9559,114,260,1062,14234,6284,2723,1856,2276,6607,227,4865,11035,10415,4064,3961,4452,743,1251,2326,566,17336,1756,34637,5598,1028,2,7023,1911,1049,11431,1202,1448,4579,1110,4953,23258,949,81,23,4208,3080,841,3979,280
2020-12-08,3942,139,0,6985,2752,20238,3508,5242,803,701,19377,9582,114,260,1081,14392,6410,2915,1856,2328,6652,239,4916,11076,10620,4086,4017,4594,763,1295,2368,566,17426,1789,34723,5642,1064,2,7103,1922,1082,11592,1205,1470,4585,1111,5051,23439,972,85,23,4260,3102,870,4059,280
2020-12-09,3985,143,0,7081,2786,20466,3671,5285,803,704,19461,9630,114,264,1124,14621,6506,3017,1941,2359,6684,246,4962,11166,10699,4168,4041,4640,771,1311,2395,570,17542,1823,34799,5704,1081,2,7187,1945,1112,11839,1219,1484,4612,1147,5113,23727,995,86,23,4281,3146,901,4149,299
2020-12-10,4034,148,0,7173,2820,20636,3795,5327,806,708,19590,9683,116,266,1145,14852,6603,3116,1941,2387,6724,246,5012,11209,10895,4257,4083,4690,786,1358,2448,584,17608,1846,34884,5752,1109,2,7298,1980,1124,12066,1238,1498,4627,1177,5183,23967,1016,89,23,4335,3075,921,4216,299
2020-12-11,4086,151,0,7250,2875,20854,3858,5363,807,709,19713,9738,116,267,1169,15076,6673,3193,2072,2416,6767,250,5064,11257,10961,4351,4124,4704,805,1377,2488,590,17662,1889,34983,5791,1136,2,7426,2007,1147,12298,1249,1509,4673,1210,5271,24208,1027,93,23,4370,3097,938,4272,321
2020-12-12,4102,169,0,7340,2911,20958,3916,5363,815,713,19784,9779,118,269,1173,15232,6758,3208,2072,2446,6767,257,5100,11307,11186,4418,4180,4754,816,1395,2530,600,17732,1913,35074,5831,1158,2,7477,2042,1155,12489,1266,1509,4685,1243,5344,24400,1039,95,23,4409,3043,966,4329,321
